id,Address,Response_Address,Response_X,Response_Y
635,®ç¶é¥«·¨±ö°Ï°ª·à¸ô¢·¢µ¢²«Ñ¢·§Ë¢µ¸¹,®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8§Ë6¸¹,121.166741,24.926223
636,®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤@¤G§Ë¤»¸¹,®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ12§Ë6¸¹,121.166193,24.927327
637,®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤K§Ë¤G¸¹,®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8§Ë2¸¹,121.166546,24.926127
638,®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤K§Ë¤K¸¹,®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8§Ë8¸¹,121.166921,24.926320
639,®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤K¸¹,®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8¸¹,121.166093,24.926663
640,®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¥|¸¹,®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ4¸¹,121.166529,24.925708
641,®ç¶é¥«·¨±ö°Ï·à¤@¸ô¤@¤»¤§¤@¸¹,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤@¸ô1¤§1¸¹,121.176987,24.923292
642,®ç¶é¥«·¨±ö°Ï·à¤@¸ô¤@¥|¸¹,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤@¸ô14¸¹,121.173616,24.923240
643,®ç¶é¥«·¨±ö°Ï·à¤@¸ô¤»¸¹,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤@¸ô6¸¹,121.176302,24.924385
644,®ç¶é¥«·¨±ö°Ï·à¤G¸ô13¸¹,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤G¸ô13¸¹,121.172576,24.923603
645,®ç¶é¥«·¨±ö°Ï·à¤G¸ô15¸¹¡]1¼Ó¡^,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤G¸ô15¸¹,121.172184,24.923402
646,®ç¶é¥«·¨±ö°Ï·à¤G¸ô15¸¹1¼Ó,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤G¸ô15¸¹,121.172184,24.923402
647,®ç¶é¥«·¨±ö°Ï·à¤G¸ô3¸¹1¼Ó,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤G¸ô3¸¹,121.174829,24.925411
648,®ç¶é¥«·¨±ö°Ï·à¤T¸ô¢±¤§¢°¸¹,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤T¸ô2¤§1¸¹,121.175293,24.924198
649,®ç¶é¥«·¨±ö°Ï·à¤­¸ô¢±¡B¢±¡Ð¢°¸¹,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤­¸ô2¸¹,121.173361,24.925379
650,®ç¶é¥«·¨±ö°Ï·à¤­¸ô¤T¸¹,®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤­¸ô1¸¹,121.173559,24.925131
651,®ç¶é¥«·¨±ö°Ï¢°¾F¥Á±Ú¸ô¤­¬q¤T¤T¤­¤§¤@¸¹,®ç¶é¥«·¨±ö°ÏÂùºa¨½1¾F¥Á±Ú¸ô¤­¬q1¸¹,121.176855,24.959096
652,®ç¶é¥«·¨±ö°Ï¥Á±Ú¸ô¤­¬q¤@¥|¤C«Ñ¤@¡³§Ë¤T¤­¸¹¤@¼Ó,®ç¶é¥«·¨±ö°ÏÂùºa¨½10¾F¥Á±Ú¸ô¤­¬q147«Ñ10§Ë35¸¹,121.173057,24.956449
653,®ç¶é¥«·¨±ö°Ï¥Á±Ú¸ô¤­¬q¤@¥|¤C«Ñ¤T¤T¸¹¤@¼Ó,®ç¶é¥«·¨±ö°ÏÂùºa¨½13¾F¥Á±Ú¸ô¤­¬q147«Ñ33¸¹,121.173941,24.955800
654,®ç¶é¥«·¨±ö°Ï¥Á±Ú¸ô¤­¬q¤T¤T¤­¸¹,®ç¶é¥«·¨±ö°ÏÂùºa¨½2¾F¥Á±Ú¸ô¤­¬q335¸¹,121.169400,24.957980
655,®ç¶é¥«·¨±ö°Ï·sºa¸ô¤G¤G¤T«Ñ¤@¢¯¸¹¤@¼Ó,®ç¶é¥«·¨±ö°Ï·sºa¨½11¾F·sºa¸ô223«Ñ10¸¹,121.160129,24.956578
656,®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤@¬q¤T¤E¤E¸¹,®ç¶é¥«·¨±ö°Ï·¨©ú¨½3¾F¤¤¤s¥_¸ô¤@¬q399¸¹,121.160028,24.908175
657,®ç¶é¥«·¨±ö°Ïª÷¤sµó¤@¤G¤»¸¹,®ç¶é¥«·¨±ö°Ï·¨©ú¨½5¾Fª÷¤sµó126¸¹,121.158052,24.909758
658,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¤G¬q¤@¤T¤G¸¹,®ç¶é¥«·¨±ö°Ï·ç·Ë¨½14¾F±ö·à¸ô¤G¬q132¸¹,121.176061,24.907702
659,®ç¶é¥«·¨±ö°Ï¤G¾F¥Á¦w¸ô¤T¢¯¢¯¸¹,®ç¶é¥«·¨±ö°Ï´IÂ×¨½2¾F¥Á¦w¸ô300¸¹,121.101922,24.920875
660,®ç¶é¥«·¨±ö°Ï¥Á¦w¸ô¤G«Ñ¤@¤T¤K¸¹,®ç¶é¥«·¨±ö°Ï´IÂ×¨½1¾F¥Á¦w¸ô2«Ñ138¸¹,121.095622,24.931578
661,®ç¶é¥«·¨±ö°Ï¥Á¦w¸ô¤G«Ñ¤@¤T¤»¸¹,®ç¶é¥«·¨±ö°Ï´IÂ×¨½1¾F¥Á¦w¸ô2«Ñ136¸¹,121.096123,24.931328
662,®ç¶é¥«·¨±ö°Ï¥Á¦w¸ô¤G«Ñ¤@¥|¢¯§Ë¤­¸¹,®ç¶é¥«·¨±ö°Ï´IÂ×¨½1¾F¥Á¦w¸ô2«Ñ140§Ë5¸¹,121.095405,24.930711
663,®ç¶é¥«·¨±ö°Ï´I¥Áµó668«Ñ3¸¹,®ç¶é¥«·¨±ö°Ï´IÂ×¨½21¾F´I¥Áµó668«Ñ3¸¹,121.072893,24.928269
664,®ç¶é¥«·¨±ö°Ï6¾F¥_°ª¤s³»¢±¢µ¤§¢°¢±¸¹,®ç¶é¥«·¨±ö°Ï°ªºa¨½2¾F¥_°ª¤s³»42¤§4¸¹,121.160501,24.947154
665,®ç¶é¥«·¨±ö°Ï¥Á´I¸ô¤G¬q161¤§1¸¹,§ä¤£¨ì«ü©wªºªùµP¦a§}¡C,,
666,®ç¶é¥«·¨±ö°Ï¥Á¶©¸ô¤T¸¹,®ç¶é¥«·¨±ö°Ï­û¥»¨½15¾F¥Á¶©¸ô3¸¹,121.101125,24.930480
667,®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤G¬q¤G¤K¤G¸¹¤@¼Ó,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½5¾F¤¤¤s¥_¸ô¤G¬q282¸¹,121.173617,24.910967
668,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô523¸¹¡]2¼Ó¡^,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô523¸¹,121.174696,24.919064
669,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô¢´¢³¢¸«Ñ¢±¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô549«Ñ2¸¹,121.173144,24.918345
670,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô605¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô605¸¹,121.172327,24.918041
671,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô¢µ¢¯¢¶«Ñ¢±¡Ð¢´¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô607«Ñ2¤§5¸¹,121.172001,24.918325
672,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô¢µ¢±¢²¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô623¸¹,121.171410,24.918089
673,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô625¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô625¸¹,121.171098,24.918144
674,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô¤»¢¯¤C«Ñ¤C¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô607«Ñ7¸¹,121.172415,24.917418
675,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô¤»¤G¤C¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô627¸¹,121.171005,24.918064
676,®ç¶é¥«·¨±ö°Ï±ö·à¸ô2¬q616«Ñ5¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q616«Ñ5¸¹,121.181733,24.896595
677,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¤G¬q¤»¤@¤»«Ñ¤@¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q616«Ñ1¸¹,121.182385,24.896821
678,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¤G¬q¤»¤@¤»«Ñ¤»¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q616«Ñ6¸¹,121.181973,24.897046
679,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¤G¬q¤»¤K¤K¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q688¸¹,121.183882,24.896302
680,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¢±¬q¢³¢³¢´«Ñ¢°¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q616«Ñ1¤§1¸¹,121.182745,24.896916
681,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¢±¬q¢´¢¶¢·«Ñ¢°¢µ§Ë¢°¢±¸¹¢°¼Ó,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q578«Ñ16§Ë12¸¹,121.182015,24.899053
682,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¢±¬q¢´¢¶¢·«Ñ¢°¢µ§Ë¢°¢µ¸¹¢°¼Ó,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q578«Ñ16§Ë16¸¹,121.181975,24.899127
683,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¢±¬q¢´¢¶¢·«Ñ¢°¢µ§Ë¢±¢¯¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q578«Ñ16§Ë20¸¹,121.181858,24.899569
684,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¢±¬q¢´¢¶¢·«Ñ¢°¢µ§Ë¢¶¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q578«Ñ16§Ë7¸¹,121.181590,24.899011
685,®ç¶é¥«·¨±ö°Ï±ö·à¸ô¢±¬q¢´¢¶¢·«Ñ¢°¢µ§Ë¢¸¸¹,®ç¶é¥«·¨±ö°Ï·ç©W¨½18¾F±ö·à¸ô¤G¬q578«Ñ16§Ë9¸¹,121.181513,24.899118
686,®ç¶é¥«·¨±ö°Ï¥Ã¥­¸ô¤­¤G¤T¸¹,®ç¶é¥«·¨±ö°Ï¥Ã¥­¨½11¾F¥Ã¥­¸ô523¸¹,121.174696,24.919064
687,®ç¶é¥«Às¼æ°ÏÀs¥­¸ô1236«Ñ2¸¹1¼Ó,®ç¶é¥«Às¼æ°ÏªZº~¨½22¾FÀs¥­¸ô1236«Ñ2¸¹,121.242034,24.884288
688,®ç¶é¥«Às¼æ°Ï¤K±i?¢´¢´¡Ð¢¶¸¹,®ç¶é¥«Às¼æ°Ï¥Ã¿³¨½1¾F¤j©÷¸ô¤G¬q55¤§1¸¹,121.221977,24.867434
689,®ç¶é¥«Às¼æ°Ï¤K±i?¤­¤­¤§¤@¤­¸¹,®ç¶é¥«Às¼æ°Ï¤T©M¨½10¾Fµf¤lºÛ1¤§1¸¹,121.175605,24.852726
690,®ç¶é¥«Às¼æ°Ï¤K±i?¤­¤­¤§¤@¥|¸¹,®ç¶é¥«Às¼æ°Ï¤T©M¨½10¾Fµf¤lºÛ1¤§1¸¹,121.175605,24.852726
691,®ç¶é¥«Às¼æ°Ï¸t«F¸ô¤K¼w¬q¢±¢²¢µ¤§¢±¸¹,®ç¶é¥«Às¼æ°Ï¸t¼w¨½1¾F¸t«F¸ô¤K¼w¬q2¤§1¸¹,121.202790,24.872961
692,®ç¶é¥«Às¼æ°Ï¸t«F¸ô¤K¼w¬q236¸¹,®ç¶é¥«Às¼æ°Ï¸t¼w¨½1¾F¸t«F¸ô¤K¼w¬q2¤§1¸¹,121.202790,24.872961
693,®ç¶é¥«Às¼æ°Ï¸t«F¸ô¤K¼w¬q¤@¤G¤»¸¹,®ç¶é¥«Às¼æ°Ï¸t¼w¨½2¾F¸t«F¸ô¤K¼w¬q126¸¹,121.201153,24.875482
694,®ç¶é¥«Às¼æ°Ï¸t«F¸ô¤K¼w¬q¤@¤G¥|¸¹,®ç¶é¥«Às¼æ°Ï¸t¼w¨½2¾F¸t«F¸ô¤K¼w¬q124¸¹,121.201381,24.875295
695,®ç¶é¥«Às¼æ°Ï¸t«F¸ô¤K¼w¬q¤K¥|¸¹¤@¼Ó,®ç¶é¥«Às¼æ°Ï¸t¼w¨½2¾F¸t«F¸ô¤K¼w¬q84¸¹,121.201816,24.874485
696,®ç¶é¥«Às¼æ°Ï¸t«F¸ô¤K¼w¬q¤»¤­¢¯¡B¤»¤­¤G¸¹,®ç¶é¥«Às¼æ°Ï¸t¼w¨½1¾F¸t«F¸ô¤K¼w¬q2¤§1¸¹,121.202790,24.872961
697,®ç¶é¥«Às¼æ°Ï¸t¼wµó¢°¢¯¢±¸¹,®ç¶é¥«Às¼æ°Ï¸t¼w¨½13¾F¸t¼wµó102¸¹,121.202151,24.885247
698,®ç¶é¥«Às¼æ°Ï¤¤¥¿¸ô¤TªL¬q¤@¤E¢¯¸¹¤@¼Ó,®ç¶é¥«Às¼æ°Ï´IªL¨½12¾F¤¤¥¿¸ô¤TªL¬q190¸¹,121.228339,24.850103
699,®ç¶é¥«Às¼æ°Ï¤¤¥¿¸ô¤TªL¬q¤G¤G¤»«Ñ¤@¤K¤T¸¹,®ç¶é¥«Às¼æ°Ï´IªL¨½22¾F¤¤¥¿¸ô¤TªL¬q226«Ñ183¸¹,121.225526,24.846875
700,®ç¶é¥«Às¼æ°Ï¤¤¥¿¸ô¤TªL¬q¤G¤G¤»«Ñ¤@¥|¤­¸¹¤@¼Ó,®ç¶é¥«Às¼æ°Ï´IªL¨½22¾F¤¤¥¿¸ô¤TªL¬q226«Ñ145¸¹,121.225952,24.847127
701,®ç¶é¥«Às¼æ°Ï¤u¤­¸ô252¸¹(1.2¼Ó),®ç¶é¥«Às¼æ°Ï¯QªL¨½39¾F¤u¤­¸ô252¸¹,121.204825,24.889291
702,®ç¶é¥«Às¼æ°Ï¤¤Â×¸ô¢´¢µ¢¯¸¹,®ç¶é¥«Às¼æ°Ï¯Q¾ðªL¨½6¾F¤¤Â×¸ô560¸¹,121.212955,24.884834
703,®ç¶é¥«Às¼æ°Ï¤¤Â×¸ô¤»¤@¤K¸¹,®ç¶é¥«Às¼æ°Ï¯Q¾ðªL¨½6¾F¤¤Â×¸ô618¸¹,121.212522,24.886251
704,®ç¶é¥«Às¼æ°Ï¯Q¾ðªL¤¤Â×¸ô420«Ñ54¤§1¸¹,§ä¤£¨ì«ü©wªºªùµP¦a§}¡C,,
705,®ç¶é¥«Às¼æ°Ï°ª·¨«n¸ô238«Ñ126§Ë2¸¹,®ç¶é¥«Às¼æ°Ï°ª¥­§ø11¾F°ª·¨«n¸ô238«Ñ126§Ë2¸¹,121.210736,24.833045
706,®ç¶é¥«Às¼æ°Ï°ª´­«n¸ô296¸¹,§ä¤£¨ì«ü©wªºªùµP¦a§}¡C,,
707,®ç¶é¥«Às¼æ°ÏÀs¬ìµó228¸¹,Às¶é¤@¸ô288¸¹,Às¶é¤@¸ô338¸¹,Às¶é¤@¸ô338¸¹¤§1,®ç¶é¥«Às¼æ°Ï¤K¼w¨½40¾FÀs¬ìµó235¸¹,121.186872,24.876859
708,®ç¶é¥«Àt¤s°Ï©¾¸q¸ô¢±¬q¢±¢µ¢¯«Ñ¢´¢µ¸¹¢°¡B¢±¼Ó,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F©¾¸q¸ô¤G¬q260«Ñ56¸¹,121.359318,25.045339
709,®ç¶é¥«Àt¤s°Ï³»´ò¤Eµó¤@¤­¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Eµó15¸¹,121.367239,25.039075
710,®ç¶é¥«Àt¤s°Ï¢±¢¶¾F³»´ò¸ô¢°¢¶¸¹¢²¼Ó,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô17¸¹,121.361176,25.045494
711,®ç¶é¥«Àt¤s°Ï¤G¤@¾F³»´ò¤Gµó¤»¤K¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Gµó68¸¹,121.360389,25.040151
712,®ç¶é¥«Àt¤s°Ï¤G¤@¾F³»´ò¤­µó¤»¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤­µó6¸¹,121.365598,25.040403
713,®ç¶é¥«Àt¤s°Ï¤G¤@¾F³»´ò¸ô¤K«Ñ¤@¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô8«Ñ2¸¹,121.359499,25.046718
714,®ç¶é¥«Àt¤s°Ï¤G¤G¾F³»´ò¤@µó¤C¸¹¤@¼Ó,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó7¸¹,121.361330,25.048672
715,®ç¶é¥«Àt¤s°Ï¤G¤G¾F³»´ò¤@µó¤C¸¹¤G¼Ó,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó7¸¹,121.361330,25.048672
716,®ç¶é¥«Àt¤s°Ï¤G¤G¾F³»´ò¸ô¥|¤E¤§¤G¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô2¤§1¸¹,121.359668,25.047331
717,®ç¶é¥«Àt¤s°Ï¤T¥|¾F³»´ò¤Eµó¤@¥|¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Eµó14¸¹,121.368200,25.038112
718,®ç¶é¥«Àt¤s°Ï¤T¥|¾F³»´ò¤­µó¤@¤G«Ñ¤@¤C¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤­µó12«Ñ17¸¹,121.367002,25.040003
719,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¢°¢±¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó12¸¹,121.362491,25.048813
720,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¢²¸¹¢±¼Ó,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó3¸¹,121.360256,25.048215
721,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó8«Ñ10¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó8«Ñ10¸¹,121.362244,25.047804
722,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¢·«Ñ¢·¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó8«Ñ2¸¹,121.362103,25.048205
723,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¤@¤E¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó19¸¹,121.362380,25.049087
724,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¤G¤C¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó27¸¹,121.362637,25.049210
725,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¤G¥|¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó24¸¹,121.365515,25.045681
726,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¤K«Ñ¤G¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó8«Ñ2¸¹,121.362103,25.048205
727,®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¤­¸¹¤G¼Ó,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó5¸¹,121.360561,25.048316
728,®ç¶é¥«Àt¤s°Ï³»´ò¤Cµó¤­¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Cµó5¸¹,121.366134,25.039440
729,®ç¶é¥«Àt¤s°Ï³»´ò¤Eµó¢°¢·¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Eµó18¸¹,121.368060,25.038714
730,®ç¶é¥«Àt¤s°Ï³»´ò¤Eµó3.3¤§1¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Eµó3¸¹,121.367267,25.037978
731,®ç¶é¥«Àt¤s°Ï³»´ò¤Eµó¤E¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Eµó9¸¹,121.367769,25.037985
732,®ç¶é¥«Àt¤s°Ï³»´ò¤Eµó¤­¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Eµó5¸¹,121.367384,25.037962
733,®ç¶é¥«Àt¤s°Ï³»´ò¤Gµó¢±¢³¸¹¢°¼Ó,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Gµó24¸¹,121.361885,25.041133
734,®ç¶é¥«Àt¤s°Ï³»´ò¤Gµó34¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Gµó34¸¹,121.361595,25.040949
735,®ç¶é¥«Àt¤s°Ï³»´ò¤Gµó48¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Gµó48¸¹,121.361199,25.040671
736,®ç¶é¥«Àt¤s°Ï³»´ò¤Gµó¢´¢±¸¹,®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤Gµó52¸¹,121.361077,25.040601
