"Address","Response_Address","Response_X","Response_Y"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¤@¬q¤T¥|¤E«Ñ¤»¸¹","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½8¾F«n¤s¸ô¤@¬q349«Ñ6¸¹","121.288058","25.058729"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¤@¬q¤T¥|¤E«Ñ¥|¸¹","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½8¾F«n¤s¸ô¤@¬q349«Ñ4¸¹","121.288147","25.058756"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¤@¬q¥|¤@¢¯¸¹","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½9¾F«n¤s¸ô¤@¬q410¸¹","121.288990","25.058620"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¤@¬q¥|¥|¢¯¸¹","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½9¾F«n¤s¸ô¤@¬q440¸¹","121.289230","25.060284"
"®ç¶é¥«Äª¦Ë°Ï¤­ºÖ¤@¸ô92«Ñ16¸¹(1¼Ó)","®ç¶é¥«Äª¦Ë°ÏºÖ¸S¨½16¾F¤­ºÖ¤@¸ô92«Ñ16¸¹","121.293654","25.056079"
"®ç¶é¥«Äª¦Ë°Ï¤»ºÖ¸ô¤T¤»¤E¸¹","®ç¶é¥«Äª¦Ë°ÏÀç½L¨½13¾F¤»ºÖ¸ô369¸¹","121.294261","25.061428"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤@¬q«n¤u«Ñ¤T¸¹¤G¼Ó¡B¤T¼Ó","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n¤u¸ô¤@¬q«n¤u«Ñ3¸¹","121.278604","25.058404"
"®ç¶é¥«Äª¦Ë°Ï¿³¶©µó¥|¤Q«Ñ¤Ü¤K¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F¿³¶©µó40«Ñ1¸¹","121.280740","25.059324"
"®ç¶é¥«Äª¦Ë°Ï¤»ºÖ¸ô¢°¢¯¸¹","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½9¾F¤»ºÖ¸ô10¸¹","121.290218","25.057454"
"®ç¶é¥«Äª¦Ë°Ï¢¶¾Fªøºa¸ô¢°¸¹¢¶¼Ó","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½7¾Fªøºa¸ô1¸¹","121.289186","25.057252"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¢°¬q¢±¢´¢¯¸¹¢°¼Ó","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½10¾F«n¤s¸ô¤@¬q250¸¹","121.290550","25.055758"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¢°¬q¢²¢´¢°¸¹¢²¼Ó¤§¢°","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½8¾F«n¤s¸ô¤@¬q351¸¹","121.288357","25.058859"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¢°¬q¢²¢·¢¶¸¹","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½9¾F«n¤s¸ô¤@¬q387¸¹","121.288576","25.059920"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¢°¬q¢¸¢¯«Ñ¢´¸¹","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½10¾F«n¤s¸ô¤@¬q90«Ñ5¸¹","121.292881","25.053286"
"®ç¶é¥«Äª¦Ë°Ï«n¤s¸ô¤@¬q¢²¢³¢¸«Ñ¢±¢±¸¹¢°¼Ó","®ç¶é¥«Äª¦Ë°Ï¥Ë½`¨½8¾F«n¤s¸ô¤@¬q349«Ñ22¸¹","121.287480","25.058574"
"®ç¶é¥«Äª¦Ë°Ï¤@¥|¾F¤K¼w¤G¸ô¤T¤T¢¯¸¹","®ç¶é¥«Äª¦Ë°Ï§|¤l¨½14¾F¤K¼w¤G¸ô330¸¹","121.338832","25.069557"
"®ç¶é¥«Äª¦Ë°Ïªø¦w¸ô¤@¬q¤@¤»¢¯«Ñ¤@¢¯¸¹","®ç¶é¥«Äª¦Ë°Ï¤º­í¨½2¾Fªø¦w¸ô¤@¬q160«Ñ10¸¹","121.287978","25.064923"
"®ç¶é¥«Äª¦Ë°Ï«n«C¸ô¢°¢°¢´¢µ«Ñ¢¶¢´¸¹","®ç¶é¥«Äª¦Ë°ÏÄª¦Ë¨½26¾F«n«C¸ô1156«Ñ75¸¹","121.272854","25.055417"
"®ç¶é¥«Äª¦Ë°Ï12¾FÀs¦wµó2¬q966¸¹¡]¦a¤U¤@¼Ó¡^","®ç¶é¥«Äª¦Ë°Ï¤¤ºÖ¨½10¾FÀs¦wµó¤G¬q966¸¹","121.258892","25.004597"
"®ç¶é¥«Äª¦Ë°ÏÄª¿³«n¸ô623«Ñ10¸¹","®ç¶é¥«Äª¦Ë°ÏÄª¿³¨½4¾FÄª¿³«n¸ô623«Ñ10¸¹","121.281211","25.035865"
"®ç¶é¥«Äª¦Ë°ÏÄª¿³«n¸ô623«Ñ6¸¹","®ç¶é¥«Äª¦Ë°ÏÄª¿³¨½4¾FÄª¿³«n¸ô623«Ñ6¸¹","121.281418","25.036111"
"®ç¶é¥«Äª¦Ë°Ï20¾F¤W¿³¸ô50«Ñ1¸¹1¼Ó","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½6¾F¤W¿³¸ô50«Ñ1¸¹","121.264804","25.019719"
"®ç¶é¥«Äª¦Ë°Ï¤W¿³¸ô¢·¢²¸¹","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½4¾F¤W¿³¸ô83¸¹","121.264173","25.018907"
"®ç¶é¥«Äª¦Ë°Ï¤W¿³¸ô85¸¹1¼Ó","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½4¾F¤W¿³¸ô85¸¹","121.263847","25.018691"
"®ç¶é¥«Äª¦Ë°Ï¤W¿³¸ô¢·¢´¸¹¢°¼Ó","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½4¾F¤W¿³¸ô85¸¹","121.263847","25.018691"
"®ç¶é¥«Äª¦Ë°Ï¤W¿³¸ô¤K¤­¸¹","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½4¾F¤W¿³¸ô85¸¹","121.263847","25.018691"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô¢°¢¯¢±¸¹¢°¼Ó","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô102¸¹","121.265065","25.015885"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô106¸¹","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô106¸¹","121.264956","25.015815"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô¢°¢°¢±¡B¢°¢°¢³¸¹","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô32¤§1¸¹","121.266584","25.017183"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô116¸¹","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô116¸¹","121.264439","25.015466"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô¢·¢·¸¹¢°¼Ó","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô88¸¹","121.265605","25.016453"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô¢¸¢¯¸¹¡]¢°¼Ó¡^","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô90¸¹","121.265505","25.016299"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô92¸¹1¼Ó","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô92¸¹","121.265395","25.016205"
"®ç¶é¥«Äª¦Ë°Ï¤¤¿³¸ô¤E¤»¸¹","®ç¶é¥«Äª¦Ë°Ï¤W¿³¨½1¾F¤¤¿³¸ô96¸¹","121.265295","25.016133"
"®ç¶é¥«Äª¦Ë°Ï¢²¾F«n®r¸ô¢±¬q¢³¢¯¢±«Ñ¢µ¸¹¡B¢·¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½3¾F«n®r¸ô¤G¬q402«Ñ6¸¹","121.268520","25.062238"
"®ç¶é¥«Äª¦Ë°Ïªø¿³¸ô¥|¬q300¸¹1¼Ó","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½2¾Fªø¿³¸ô¥|¬q16¤§2¸¹","121.272005","25.068705"
"®ç¶é¥«Äª¦Ë°Ïªø¿³¸ô¥|¬q¤T¤C¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½3¾Fªø¿³¸ô¥|¬q289¤§1¸¹","121.268069","25.064333"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¢°¬q¢µ¢µ¡Ð¢±¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n¤u¸ô¤@¬q66¤§2¸¹","121.280144","25.061212"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤@¬q¤@¤@¤§¤@¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½12¾F«n¤u¸ô¤@¬q2¤§1¸¹","121.278096","25.057899"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤@¬q¤K¤§¤T¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½12¾F«n¤u¸ô¤@¬q2¤§1¸¹","121.278096","25.057899"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤@¬q¤»¤»¤§¤@¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½12¾F«n¤u¸ô¤@¬q2¤§1¸¹","121.278096","25.057899"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤@¬q¤»¤»¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n¤u¸ô¤@¬q66¸¹","121.279978","25.061273"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤@¬q«n¤u«Ñ¤E¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n¤u¸ô¤@¬q«n¤u«Ñ9¸¹","121.278789","25.058309"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤@¬q«n¤u«Ñ¤­¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n¤u¸ô¤@¬q«n¤u«Ñ5¸¹","121.278669","25.058358"
"®ç¶é¥«Äª¦Ë°Ï«n¤u¸ô¤»¤K«Ñ¤@¤»¸¹","®ç¶é¥«Äª¦Ë°ÏÄª¦Ë¨½26¾F«n¤u¸ô68«Ñ16¸¹","121.271166","25.053026"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô1¬q231«Ñ34§Ë4¡B6¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ34§Ë2¸¹","121.283813","25.051878"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢°¬q¢±¢²¢°«Ñ¢²¢³§Ë¢´¡B¢¶¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ34§Ë5¸¹","121.283789","25.051693"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢°¬q¢±¢¶¢´¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½5¾F«n®r¸ô¤@¬q45¤§1¸¹","121.289198","25.050775"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô1¬q277¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q277¸¹","121.283068","25.053283"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢±¬q¢²¢´¢´¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½5¾F«n®r¸ô¤G¬q355¸¹","121.269538","25.060812"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢±¬q¢²¢¸¢¯¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½5¾F«n®r¸ô¤G¬q390¸¹","121.269206","25.061806"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢±¬q¢µ¢µ¸¹¢²¼Ó¤§¢±","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n®r¸ô¤G¬q66¸¹","121.278779","25.057443"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢±¬q¢¶¢°¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q71¸¹","121.278641","25.056937"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢±¬q¢¸¸¹¢²¼Ó¤§¢¸","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q9¸¹","121.279955","25.056286"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¢±¬q¢¸¸¹¢³¼Ó¤§¢¶","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q9¸¹","121.279955","25.056286"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q231«Ñ23¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ23¸¹","121.284336","25.052460"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¢±¢²¢°«Ñ¢³¢´¡B¢³¢¶¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ9¸¹","121.284482","25.052951"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q307¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q307¸¹","121.283346","25.054078"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q99¸¹6¼Ó¤§1","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½5¾F«n®r¸ô¤@¬q99¸¹","121.288046","25.051472"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤@¤C¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ17¸¹","121.284365","25.052653"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤@¤E¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ19¸¹","121.284363","25.052586"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤@¤T¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ13¸¹","121.284395","25.052783"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤@¤T¸¹¤G¡B¤T¼Ó","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ13¸¹","121.284395","25.052783"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤E¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ9¸¹","121.284482","25.052951"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤G¤@¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ21¸¹","121.284348","25.052526"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤G¤»¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ26¸¹","121.284042","25.052064"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤K¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ8¸¹","121.284117","25.052719"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤T¡³¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ2¸¹","121.284120","25.052956"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤T¤K¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ38¸¹","121.284046","25.051625"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¤T¤­¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ35¸¹","121.284277","25.052057"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤G¤T¤@«Ñ¥|¤G¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½1¾F«n®r¸ô¤@¬q231«Ñ42¸¹","121.284036","25.051481"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤@¬q¤T¡³¤­¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½5¾F«n®r¸ô¤@¬q45¤§1¸¹","121.289198","25.050775"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q100¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½9¾F«n®r¸ô¤G¬q100¸¹","121.277774","25.057976"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q66¸¹2¼Ó¤§3","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n®r¸ô¤G¬q66¸¹","121.278779","25.057443"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q66¸¹3¼Ó¤§1","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n®r¸ô¤G¬q66¸¹","121.278779","25.057443"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q66¸¹¤»¼Ó¤§1","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F«n®r¸ô¤G¬q66¸¹","121.278779","25.057443"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q9¸¹3¼Ó¤§7","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q9¸¹","121.279955","25.056286"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤E¸¹¤K¼Ó¤§¤@¥|","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q9¸¹","121.279955","25.056286"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤E¸¹¤­¼Ó¤§¤@","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q9¸¹","121.279955","25.056286"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤E¸¹¤­¼Ó¤§¤K","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q9¸¹","121.279955","25.056286"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤G¡³¤@«Ñ¤C¸¹¤@¼Ó","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q7¸¹","121.279990","25.056265"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤G¤C¤C«Ñ¤»¸¹¤@¼Ó","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½15¾F«n®r¸ô¤G¬q277«Ñ6¸¹","121.271510","25.059887"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤K¤K¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½12¾F«n®r¸ô¤G¬q88¸¹","121.278373","25.057730"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤T¤K¤C¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½5¾F«n®r¸ô¤G¬q387¸¹","121.269125","25.061175"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¤T¤K¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q38¸¹","121.279728","25.057005"
"®ç¶é¥«Äª¦Ë°Ï«n®r¸ô¤G¬q¥|¤G«Ñ¤G¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½11¾F«n®r¸ô¤G¬q42«Ñ2¸¹","121.279542","25.057253"
"®ç¶é¥«Äª¦Ë°Ï¿³¶©µó¢³¢±¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F¿³¶©µó42¸¹","121.281351","25.058979"
"®ç¶é¥«Äª¦Ë°Ï¿³¶©µó¤G¤E¤§¤@¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F¿³¶©µó29¤§1¸¹","121.280074","25.059651"
"®ç¶é¥«Äª¦Ë°Ï¿³¶©µó¥|¡³«Ñ¤@¥|¡B¤@¤»¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F¿³¶©µó40«Ñ2¸¹","121.280469","25.059330"
"®ç¶é¥«Äª¦Ë°Ï¿³¶©µó¥|¡³«Ñ¤E¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F¿³¶©µó40«Ñ9¸¹","121.280912","25.058716"
"®ç¶é¥«Äª¦Ë°Ï¿³¶©µó¥|¤Q«Ñ¤@¤­¸¹","®ç¶é¥«Äª¦Ë°Ïªø¿³¨½13¾F¿³¶©µó40«Ñ15¸¹","121.280959","25.058509"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó47-6¸¹1¼Ó","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§6¸¹","121.285091","25.051022"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¤G¤T¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó23¸¹","121.286442","25.051229"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤C¤§¤@¡³¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§10¸¹","121.284676","25.051227"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤C¤§¤@¤@¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§1¸¹","121.287366","25.050805"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤C¤§¤@¤G¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§1¸¹","121.287366","25.050805"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤C¤§¤C¸¹¤G¡B¤T¼Ó","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§1¸¹","121.287366","25.050805"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤C¤§¤E¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§1¸¹","121.287366","25.050805"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤C¤§¤G¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§1¸¹","121.287366","25.050805"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤K¤§¤@¤G¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§1¸¹","121.287366","25.050805"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤K¤§¤K¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó47¤§1¸¹","121.287366","25.050805"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶µó¥|¤»¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó46¸¹","121.285956","25.051701"
"®ç¶é¥«Äª¦Ë°ÏÀA¶¶¸ô¤T¤T¸¹","®ç¶é¥«Äª¦Ë°ÏÀA¤¤¨½3¾FÀA¶¶µó33¸¹","121.286228","25.051268"
"®ç¶é¥«Æ[­µ°Ï§Ö³t¸ô¤K¬q770«Ñ36¸¹","®ç¶é¥«Æ[­µ°Ï·s¿³¨½3¾F§Ö³t¸ô¤E¬q521«Ñ236¸¹","121.085076","25.005639"
"®ç¶é¥«Æ[­µ°Ï¸g«Ø¤G¸ô¤G¤K¸¹","®ç¶é¥«Æ[­µ°Ï¾ðªL¨½15¾F¸g«Ø¤G¸ô28¸¹","121.122095","25.057340"
"®ç¶é¥«Æ[­µ°Ï¤u·~¤C¸ô¤@¸¹","®ç¶é¥«Æ[­µ°Ï¾ðªL¨½15¾F¤u·~¤C¸ô1¸¹","121.109182","25.046786"
"®ç¶é¥«Æ[­µ°Ï¤¤¤s¸ô¢±¬q¢¶¢·¸¹","®ç¶é¥«Æ[­µ°Ï¤j¦P¨½1¾F¤¤¤s¸ô¤G¬q200¤§1¸¹","121.125944","25.017205"
"®ç¶é¥«Æ[­µ°Ï¤u·~¤K¸ô1¸¹","®ç¶é¥«Æ[­µ°Ï´IªL¨½12¾F¤u·~¤K¸ô1¸¹","121.111138","25.045121"
"®ç¶é¥«Æ[­µ°Ïºa¤u¥_¸ô¢°¢°¸¹","®ç¶é¥«Æ[­µ°Ï¯óºª¨½13¾Fºa¤u¥_¸ô11¸¹","121.129874","25.057423"
